"STATION","NAME","DATE","PRCP","TMAX","TMIN","WSF5"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-14","0.00","87","50","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-15","0.00","88","51","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-16","0.00","89","57","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-17","0.00","86","62","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-18","0.00","83","60","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-19","0.02","79","58","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-20","0.00","84","56","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-21","0.00","78","57","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-22","0.00","77","53","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-23","0.00","83","50","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-24","0.00","89","53","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-25","0.00","94","53","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-26","0.00","96","54","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-27","0.00","97","54","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-28","0.00","101","59","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-29","0.00","101","62","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-09-30","0.00","93","59","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-01","0.00","87","58","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-02","0.00","91","57","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-03","0.00","78","56","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-04","0.00","70","54","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-05","0.00","76","52","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-06","0.00","76","54","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-07","0.00","74","56","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-08","0.00","77","49","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-09","0.00","85","49","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-10","0.00","87","54","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-11","0.00","91","57","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-12","0.00","91","56","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-13","0.00","92","52","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-14","0.00","93","55","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-15","0.00","92","55","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-16","0.00","80","57","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-17","0.01","63","53","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-18","0.01","73","51","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-19","0.00","80","48","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-20","0.00","76","52","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-21","0.00","70","52","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-22","0.02","68","54","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-23","0.25","61","53","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-24","0.53","64","55","38.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-25","0.00","66","48","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-26","0.00","67","43","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-27","0.00","63","36","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-28","0.00","66","48","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-29","0.00","65","52","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-30","0.04","64","54","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-10-31","0.00","70","50","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-01","0.01","74","47","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-02","0.00","76","46","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-03","0.01","80","50","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-04","0.00","80","49","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-05","0.00","77","51","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-06","0.00","75","53","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-07","0.56","60","49","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-08","0.00","61","39","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-09","0.02","60","35","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-10","0.01","61","43","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-11","0.00","65","41","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-12","0.00","65","36","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-13","0.00","71","41","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-14","0.00","80","48","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-15","0.00","80","51","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-16","0.00","73","43","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-17","0.00","69","37","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-18","0.00","66","46","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-19","0.57","59","45","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-20","1.04","54","44","38.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-21","0.00","55","42","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-22","0.00","56","45","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-23","0.07","58","33","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-24","0.00","50","31","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-25","0.00","51","29","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-26","0.00","53","30","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-27","0.35","48","39","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-28","0.00","51","30","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-29","0.00","52","30","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-11-30","0.00","53","34","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-01","0.00","56","33","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-02","0.12","52","35","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-03","0.07","51","46","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-04","0.15","58","47","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-05","0.71","57","45","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-06","0.09","64","46","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-07","0.01","60","41","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-08","0.21","54","48","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-09","0.03","63","52","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-10","0.00","64","52","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-11","0.01","60","50","6.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-12","0.00","59","49","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-13","0.00","93","52","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-14","0.20","56","49","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-15","0.00","55","39","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-16","0.01","48","32","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-17","0.54","53","43","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-18","0.71","57","53","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-19","0.94","57","46","38.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-20","0.18","52","45","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-21","0.11","55","45","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-22","0.44","57","47","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-23","0.00","56","44","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-24","0.01","53","40","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-25","0.74","51","46","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-26","0.02","58","45","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-27","0.00","52","40","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-28","0.30","51","45","44.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-29","0.04","55","38","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-30","0.00","50","29","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2010-12-31","0.00","46","30","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-01","0.33","45","40","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-02","0.44","51","41","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-03","0.00","48","35","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-04","0.00","52","32","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-05","0.00","53","31","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-06","0.01","43","36","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-07","0.00","40","38","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-08","0.00","39","38","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-09","0.00","45","31","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-10","0.00","44","28","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-11","0.00","45","38","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-12","0.00","54","40","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-13","0.11","54","39","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-14","0.00","63","46","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-15","0.01","52","38","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-16","0.00","50","47","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-17","0.00","50","47","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-18","0.01","57","44","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-19","0.00","62","40","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-20","0.00","59","34","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-21","0.00","62","36","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-22","0.00","70","39","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-23","0.01","60","36","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-24","0.00","62","35","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-25","0.00","62","36","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-26","0.02","52","38","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-27","0.01","48","38","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-28","0.01","44","39","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-29","0.14","50","42","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-30","0.25","52","41","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-01-31","0.00","56","32","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-01","0.01","62","34","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-02","0.00","61","35","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-03","0.00","58","32","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-04","0.00","62","33","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-05","0.00","74","36","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-06","0.00","73","49","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-07","0.00","68","40","44.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-08","0.00","59","44","46.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-09","0.00","60","34","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-10","0.00","62","30","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-11","0.00","63","34","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-12","0.00","65","33","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-13","0.00","65","35","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-14","0.06","59","46","38.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-15","0.11","63","51","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-16","0.38","53","43","38.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-17","0.94","48","42","40.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-18","0.66","45","34","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-19","0.15","51","36","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-20","0.00","53","31","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-21","0.00","52","37","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-22","0.00","59","34","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-23","0.00","56","33","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-24","0.51","50","39","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-25","0.92","52","34","44.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-26","0.00","50","28","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-27","0.00","54","31","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-02-28","0.00","57","36","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-01","0.00","59","34","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-02","0.16","57","48","38.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-03","0.01","63","45","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-04","0.00","62","39","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-05","0.06","65","42","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-06","0.56","57","51","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-07","0.01","60","44","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-08","0.00","65","46","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-09","0.00","62","49","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-10","0.00","62","46","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-11","0.00","62","35","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-12","0.00","64","46","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-13","0.44","63","50","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-14","0.15","64","54","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-15","0.69","59","54","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-16","0.05","60","42","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-17","0.10","60","37","45.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-18","0.81","52","44","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-19","0.79","51","43","59.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-20","0.62","51","44","53.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-21","0.00","59","42","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-22","0.03","60","43","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-23","0.35","54","48","42.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-24","1.26","48","44","46.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-25","0.20","55","45","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-26","0.25","58","44","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-27","0.00","58","41","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-28","0.00","62","38","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-29","0.00","68","43","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-30","0.00","78","53","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-03-31","0.00","76","48","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-01","0.00","77","50","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-02","0.00","71","52","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-03","0.00","66","46","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-04","0.00","73","42","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-05","0.00","71","49","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-06","0.00","71","42","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-07","0.00","58","38","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-08","0.00","59","33","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-09","0.00","65","33","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-10","0.00","65","44","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-11","0.00","68","46","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-12","0.00","67","42","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-13","0.00","63","44","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-14","0.00","66","40","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-15","0.00","73","47","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-16","0.00","77","49","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-17","0.00","77","54","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-18","0.02","67","54","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-19","0.00","73","48","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-20","0.00","68","53","57.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-21","0.01","68","49","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-22","0.00","69","44","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-23","0.00","66","49","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-24","0.00","72","54","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-25","0.01","70","47","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-26","0.00","70","41","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-27","0.00","74","44","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-28","0.00","73","46","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-29","0.00","68","43","36.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-04-30","0.00","74","48","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-05-01","0.00","81","43","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-05-02","0.00","82","51","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-05-03","0.00","81","48","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2011-05-04","0.00","89","56","23.9"
